date/time: ,26/10/2022,05:17 p.m.
Run 1

time	(N)
28,653333	3,992580E+0
28,660000	3,954673E+0
28,666667	3,958119E+0
28,673333	3,916767E+0
28,680000	3,878861E+0
28,686667	3,837509E+0
28,693333	3,806495E+0
28,700000	3,761696E+0
28,706667	3,710006E+0
28,713333	3,651424E+0
28,720000	3,610071E+0
28,726667	3,561827E+0
28,733333	3,520475E+0
28,740000	3,461893E+0
28,746667	3,375742E+0
28,753333	3,306822E+0
28,760000	3,224117E+0
28,766667	3,120737E+0
28,773333	3,044924E+0
28,780000	2,941544E+0
28,786667	2,889853E+0
28,793333	2,786473E+0
28,800000	2,696876E+0
28,806667	2,634848E+0
28,813333	2,572820E+0
28,820000	2,493561E+0
28,826667	2,424641E+0
28,833333	2,348829E+0
28,840000	2,276462E+0
28,846667	2,210988E+0
28,853333	2,131729E+0
28,860000	2,052471E+0
28,866667	2,014565E+0
28,873333	1,938752E+0
28,880000	1,883616E+0
28,886667	1,849156E+0
28,893333	1,811250E+0
28,900000	1,787127E+0
28,906667	1,773343E+0
28,913333	1,745775E+0
28,920000	1,735437E+0
28,926667	1,728545E+0
28,933333	1,735437E+0
28,940000	1,714761E+0
28,946667	1,731991E+0
28,953333	1,728545E+0
28,960000	1,731991E+0
28,966667	1,749221E+0
28,973333	1,794019E+0
28,980000	1,828480E+0
28,986667	1,859494E+0
28,993333	1,904292E+0
29,000000	1,973212E+0
29,006667	2,035241E+0
29,013333	2,086931E+0
29,020000	2,152405E+0
29,026667	2,231664E+0
29,033333	2,276462E+0
29,040000	2,335044E+0
29,046667	2,403965E+0
29,053333	2,486669E+0
29,060000	2,545252E+0
29,066667	2,627956E+0
29,073333	2,717553E+0
29,080000	2,807149E+0
29,086667	2,893300E+0
29,093333	2,986342E+0
29,100000	3,069046E+0
29,106667	3,144859E+0
29,113333	3,237901E+0
29,120000	3,289592E+0
29,126667	3,351620E+0
29,133333	3,410202E+0
29,140000	3,496353E+0
29,146667	3,530813E+0
29,153333	3,613517E+0
29,160000	3,675546E+0
29,166667	3,723790E+0
29,173333	3,782372E+0
29,180000	3,823725E+0
29,186667	3,851293E+0
29,193333	3,920213E+0
29,200000	3,933997E+0
29,206667	3,975349E+0
29,213333	3,965011E+0
29,220000	3,947781E+0
29,226667	3,971903E+0
29,233333	3,958119E+0
29,240000	3,944335E+0
29,246667	3,937443E+0
29,253333	3,916767E+0
29,260000	3,889199E+0
29,266667	3,868523E+0
29,273333	3,840955E+0
29,280000	3,796156E+0
29,286667	3,765142E+0
29,293333	3,720344E+0
29,300000	3,654870E+0
29,306667	3,589395E+0
29,313333	3,520475E+0
29,320000	3,448109E+0
29,326667	3,372296E+0
29,333333	3,306822E+0
29,340000	3,213779E+0
29,346667	3,141413E+0
29,353333	3,082831E+0
29,360000	2,996680E+0
29,366667	2,931206E+0
29,373333	2,862285E+0
29,380000	2,800257E+0
29,386667	2,703768E+0
29,393333	2,617618E+0
29,400000	2,538360E+0
29,406667	2,441871E+0
29,413333	2,369505E+0
29,420000	2,276462E+0
29,426667	2,207542E+0
29,433333	2,159297E+0
29,440000	2,090377E+0
29,446667	2,059363E+0
29,453333	1,986997E+0
29,460000	1,949090E+0
29,466667	1,907738E+0
29,473333	1,883616E+0
29,480000	1,835372E+0
29,486667	1,783681E+0
29,493333	1,780235E+0
29,500000	1,742329E+0
29,506667	1,694085E+0
29,513333	1,711315E+0
29,520000	1,697531E+0
29,526667	1,690639E+0
29,533333	1,714761E+0
29,540000	1,728545E+0
29,546667	1,763005E+0
29,553333	1,811250E+0
29,560000	1,831926E+0
29,566667	1,880170E+0
29,573333	1,904292E+0
29,580000	1,945644E+0
29,586667	1,990443E+0
29,593333	2,031795E+0
29,600000	2,080039E+0
29,606667	2,162744E+0
29,613333	2,231664E+0
29,620000	2,286800E+0
29,626667	2,348829E+0
29,633333	2,459101E+0
29,640000	2,528022E+0
29,646667	2,607280E+0
29,653333	2,710661E+0
29,660000	2,789919E+0
29,666667	2,872623E+0
29,673333	2,934652E+0
29,680000	3,007018E+0
29,686667	3,079385E+0
29,693333	3,141413E+0
29,700000	3,220671E+0
29,706667	3,299930E+0
29,713333	3,365404E+0
29,720000	3,465339E+0
29,726667	3,527367E+0
29,733333	3,599733E+0
29,740000	3,644532E+0
29,746667	3,730682E+0
29,753333	3,775480E+0
29,760000	3,820279E+0
29,766667	3,847847E+0
29,773333	3,865077E+0
29,780000	3,892645E+0
29,786667	3,906429E+0
29,793333	3,937443E+0
29,800000	3,937443E+0
29,806667	3,971903E+0
29,813333	3,975349E+0
29,820000	3,961565E+0
29,826667	3,982241E+0
29,833333	3,958119E+0
29,840000	3,927105E+0
29,846667	3,913321E+0
29,853333	3,868523E+0
29,860000	3,796156E+0
29,866667	3,782372E+0
29,873333	3,710006E+0
29,880000	3,641086E+0
29,886667	3,589395E+0
29,893333	3,541151E+0
29,900000	3,489461E+0
29,906667	3,427432E+0
29,913333	3,361958E+0
29,920000	3,282700E+0
29,926667	3,199995E+0
29,933333	3,137967E+0
29,940000	3,065600E+0
29,946667	2,972558E+0
29,953333	2,893300E+0
29,960000	2,786473E+0
29,966667	2,696876E+0
29,973333	2,631402E+0
29,980000	2,548698E+0
29,986667	2,476331E+0
29,993333	2,400519E+0
30,000000	2,335044E+0
30,006667	2,276462E+0
30,013333	2,207542E+0
30,020000	2,152405E+0
30,026667	2,080039E+0
30,033333	2,018011E+0
30,040000	1,969766E+0
30,046667	1,907738E+0
30,053333	1,845710E+0
30,060000	1,800912E+0
30,066667	1,766451E+0
30,073333	1,752667E+0
30,080000	1,731991E+0
30,086667	1,769897E+0
30,093333	1,711315E+0
30,100000	1,714761E+0
30,106667	1,731991E+0
30,113333	1,756113E+0
30,120000	1,731991E+0
30,126667	1,745775E+0
30,133333	1,773343E+0
30,140000	1,780235E+0
30,146667	1,835372E+0
30,153333	1,862940E+0
30,160000	1,883616E+0
30,166667	1,955982E+0
30,173333	2,000781E+0
30,180000	2,083485E+0
30,186667	2,155851E+0
30,193333	2,214434E+0
30,200000	2,276462E+0
30,206667	2,362613E+0
30,213333	2,441871E+0
30,220000	2,486669E+0
30,226667	2,569374E+0
30,233333	2,645186E+0
30,240000	2,707214E+0
30,246667	2,796811E+0
30,253333	2,872623E+0
30,260000	2,955328E+0
30,266667	3,058708E+0
30,273333	3,134521E+0
30,280000	3,213779E+0
30,286667	3,289592E+0
30,293333	3,379188E+0
30,300000	3,434324E+0
30,306667	3,510137E+0
30,313333	3,565273E+0
30,320000	3,613517E+0
30,326667	3,661762E+0
30,333333	3,723790E+0
30,340000	3,737574E+0
30,346667	3,806495E+0
30,353333	3,858185E+0
30,360000	3,878861E+0
30,366667	3,940889E+0
30,373333	3,944335E+0
30,380000	3,968457E+0
30,386667	3,985688E+0
30,393333	3,965011E+0
30,400000	3,989134E+0
30,406667	3,961565E+0
30,413333	3,961565E+0
30,420000	3,913321E+0
30,426667	3,892645E+0
30,433333	3,847847E+0
30,440000	3,820279E+0
30,446667	3,792710E+0
30,453333	3,741020E+0
30,460000	3,710006E+0
30,466667	3,665208E+0
30,473333	3,606625E+0
30,480000	3,537705E+0
30,486667	3,468785E+0
30,493333	3,403310E+0
30,500000	3,310268E+0
30,506667	3,224117E+0
30,513333	3,148305E+0
30,520000	3,062154E+0
30,526667	2,982896E+0
30,533333	2,920868E+0
30,540000	2,827825E+0
30,546667	2,786473E+0
30,553333	2,696876E+0
30,560000	2,603834E+0
30,566667	2,565928E+0
30,573333	2,459101E+0
30,580000	2,393627E+0
30,586667	2,310922E+0
30,593333	2,214434E+0
30,600000	2,152405E+0
30,606667	2,097269E+0
30,613333	2,014565E+0
30,620000	1,969766E+0
30,626667	1,945644E+0
30,633333	1,900846E+0
30,640000	1,849156E+0
30,646667	1,818142E+0
30,653333	1,797466E+0
30,660000	1,773343E+0
30,666667	1,738883E+0
30,673333	1,738883E+0
30,680000	1,718207E+0
30,686667	1,700977E+0
30,693333	1,707869E+0
30,700000	1,697531E+0
30,706667	1,728545E+0
30,713333	1,759559E+0
30,720000	1,773343E+0
30,726667	1,825034E+0
30,733333	1,883616E+0
30,740000	1,900846E+0
30,746667	1,949090E+0
30,753333	1,997335E+0
30,760000	2,066255E+0
30,766667	2,097269E+0
30,773333	2,173082E+0
30,780000	2,231664E+0
30,786667	2,286800E+0
30,793333	2,345383E+0
30,800000	2,445317E+0
30,806667	2,507345E+0
30,813333	2,614172E+0
30,820000	2,696876E+0
30,826667	2,783027E+0
30,833333	2,882961E+0
30,840000	2,944990E+0
30,846667	3,027694E+0
30,853333	3,113845E+0
30,860000	3,165535E+0
30,866667	3,241347E+0
30,873333	3,313714E+0
30,880000	3,365404E+0
30,886667	3,434324E+0
30,893333	3,506691E+0
30,900000	3,565273E+0
30,906667	3,637640E+0
30,913333	3,723790E+0
30,920000	3,772034E+0
30,926667	3,820279E+0
30,933333	3,837509E+0
30,940000	3,889199E+0
30,946667	3,913321E+0
30,953333	3,916767E+0
30,960000	3,940889E+0
30,966667	3,961565E+0
30,973333	3,933997E+0
30,980000	3,951227E+0
30,986667	3,940889E+0
30,993333	3,933997E+0
31,000000	3,927105E+0
31,006667	3,916767E+0
31,013333	3,916767E+0
31,020000	3,861631E+0
31,026667	3,830617E+0
31,033333	3,778926E+0
31,040000	3,716898E+0
31,046667	3,689330E+0
31,053333	3,599733E+0
31,060000	3,537705E+0
31,066667	3,482569E+0
31,073333	3,392972E+0
31,080000	3,341282E+0
31,086667	3,258578E+0
31,093333	3,213779E+0
31,100000	3,127629E+0
31,106667	3,069046E+0
31,113333	2,965666E+0
31,120000	2,886407E+0
31,126667	2,817487E+0
31,133333	2,707214E+0
31,140000	2,634848E+0
31,146667	2,548698E+0
31,153333	2,469439E+0
31,160000	2,393627E+0
31,166667	2,331598E+0
31,173333	2,238556E+0
31,180000	2,197204E+0
31,186667	2,131729E+0
31,193333	2,100715E+0
31,200000	2,021457E+0
31,206667	1,990443E+0
31,213333	1,945644E+0
31,220000	1,876724E+0
31,226667	1,845710E+0
31,233333	1,783681E+0
31,240000	1,752667E+0
31,246667	1,728545E+0
31,253333	1,711315E+0
31,260000	1,707869E+0
31,266667	1,731991E+0
31,273333	1,725099E+0
31,280000	1,738883E+0
31,286667	1,749221E+0
31,293333	1,773343E+0
31,300000	1,804358E+0
31,306667	1,814696E+0
31,313333	1,852602E+0
31,320000	1,856048E+0
31,326667	1,928414E+0
31,333333	1,959428E+0
31,340000	2,004227E+0
31,346667	2,055917E+0
31,353333	2,135175E+0
31,360000	2,179974E+0
31,366667	2,283354E+0
31,373333	2,352275E+0
31,380000	2,428087E+0
31,386667	2,524575E+0
31,393333	2,596942E+0
31,400000	2,665862E+0
31,406667	2,717553E+0
31,413333	2,796811E+0
31,420000	2,865731E+0
31,426667	2,944990E+0
31,433333	3,031140E+0
31,440000	3,096615E+0
31,446667	3,213779E+0
31,453333	3,262024E+0
31,460000	3,344728E+0
31,466667	3,430878E+0
31,473333	3,503245E+0
31,480000	3,589395E+0
31,486667	3,620410E+0
31,493333	3,682438E+0
31,500000	3,710006E+0
31,506667	3,768588E+0
31,513333	3,806495E+0
31,520000	3,837509E+0
31,526667	3,868523E+0
31,533333	3,885753E+0
31,540000	3,923659E+0
31,546667	3,944335E+0
31,553333	3,968457E+0
31,560000	3,978795E+0
31,566667	3,985688E+0
31,573333	3,968457E+0
31,580000	3,954673E+0
31,586667	3,923659E+0
31,593333	3,902983E+0
31,600000	3,847847E+0
31,606667	3,799602E+0
31,613333	3,768588E+0
31,620000	3,727236E+0
31,626667	3,682438E+0
31,633333	3,630748E+0
31,640000	3,596287E+0
31,646667	3,537705E+0
31,653333	3,475677E+0
31,660000	3,399864E+0
31,666667	3,348174E+0
31,673333	3,251685E+0
31,680000	3,172427E+0
31,686667	3,079385E+0
31,693333	2,993234E+0
31,700000	2,900192E+0
31,706667	2,834717E+0
31,713333	2,762351E+0
31,720000	2,689984E+0
31,726667	2,621064E+0
31,733333	2,538360E+0
31,740000	2,459101E+0
31,746667	2,393627E+0
31,753333	2,324706E+0
31,760000	2,238556E+0
31,766667	2,173082E+0
31,773333	2,100715E+0
31,780000	2,038687E+0
31,786667	1,993889E+0
31,793333	1,935306E+0
31,800000	1,866386E+0
31,806667	1,845710E+0
31,813333	1,821588E+0
31,820000	1,783681E+0
31,826667	1,773343E+0
31,833333	1,776789E+0
31,840000	1,745775E+0
31,846667	1,738883E+0
31,853333	1,745775E+0
31,860000	1,721653E+0
31,866667	1,738883E+0
31,873333	1,725099E+0
31,880000	1,756113E+0
31,886667	1,787127E+0
31,893333	1,811250E+0
31,900000	1,845710E+0
31,906667	1,883616E+0
31,913333	1,952536E+0
31,920000	1,997335E+0
31,926667	2,100715E+0
31,933333	2,107607E+0
31,940000	2,197204E+0
31,946667	2,262678E+0
31,953333	2,314368E+0
31,960000	2,379843E+0
31,966667	2,486669E+0
31,973333	2,524575E+0
31,980000	2,576266E+0
31,986667	2,686538E+0
31,993333	2,769243E+0
32,000000	2,838163E+0
32,006667	2,934652E+0
32,013333	3,020802E+0
32,020000	3,096615E+0
32,026667	3,203441E+0
32,033333	3,262024E+0
32,040000	3,330944E+0
32,046667	3,386080E+0
32,053333	3,434324E+0
32,060000	3,506691E+0
32,066667	3,554935E+0
32,073333	3,637640E+0
32,080000	3,675546E+0
32,086667	3,734128E+0
32,093333	3,792710E+0
32,100000	3,854739E+0
32,106667	3,878861E+0
32,113333	3,906429E+0
32,120000	3,923659E+0
32,126667	3,947781E+0
32,133333	3,971903E+0
32,140000	3,961565E+0
32,146667	3,965011E+0
32,153333	3,940889E+0
32,160000	3,930551E+0
32,166667	3,902983E+0
32,173333	3,902983E+0
32,180000	3,875415E+0
32,186667	3,837509E+0
32,193333	3,816833E+0
32,200000	3,754804E+0
32,206667	3,747912E+0
32,213333	3,689330E+0
32,220000	3,627302E+0
32,226667	3,558381E+0
32,233333	3,492907E+0
32,240000	3,392972E+0
32,246667	3,341282E+0
32,253333	3,241347E+0
32,260000	3,186211E+0
32,266667	3,110399E+0
32,273333	3,048370E+0
32,280000	2,965666E+0
32,286667	2,910530E+0
32,293333	2,820933E+0
32,300000	2,741675E+0
32,306667	2,665862E+0
32,313333	2,579712E+0
32,320000	2,483223E+0
32,326667	2,431533E+0
32,333333	2,328152E+0
32,340000	2,255786E+0
32,346667	2,179974E+0
32,353333	2,111053E+0
32,360000	2,069701E+0
32,366667	2,028349E+0
32,373333	1,976658E+0
32,380000	1,931860E+0
32,386667	1,890508E+0
32,393333	1,849156E+0
32,400000	1,811250E+0
32,406667	1,807804E+0
32,413333	1,752667E+0
32,420000	1,725099E+0
32,426667	1,718207E+0
32,433333	1,704423E+0
32,440000	1,707869E+0
32,446667	1,711315E+0
32,453333	1,742329E+0
32,460000	1,756113E+0
32,466667	1,797466E+0
32,473333	1,821588E+0
32,480000	1,852602E+0
32,486667	1,887062E+0
32,493333	1,931860E+0
32,500000	1,976658E+0
32,506667	2,014565E+0
32,513333	2,069701E+0
32,520000	2,111053E+0
32,526667	2,190312E+0
32,533333	2,266124E+0
32,540000	2,345383E+0
32,546667	2,424641E+0
32,553333	2,486669E+0
32,560000	2,579712E+0
32,566667	2,672754E+0
32,573333	2,745121E+0
32,580000	2,810595E+0
32,586667	2,907084E+0
32,593333	2,965666E+0
32,600000	3,034586E+0
32,606667	3,106953E+0
32,613333	3,175873E+0
32,620000	3,258578E+0
32,626667	3,341282E+0
32,633333	3,417094E+0
32,640000	3,486015E+0
32,646667	3,575611E+0
32,653333	3,616963E+0
32,660000	3,692776E+0
32,666667	3,741020E+0
32,673333	3,775480E+0
32,680000	3,813387E+0
32,686667	3,830617E+0
32,693333	3,889199E+0
32,700000	3,878861E+0
32,706667	3,899537E+0
32,713333	3,923659E+0
32,720000	3,944335E+0
32,726667	3,958119E+0
32,733333	3,958119E+0
32,740000	3,954673E+0
32,746667	3,951227E+0
32,753333	3,933997E+0
32,760000	3,896091E+0
32,766667	3,878861E+0
32,773333	3,806495E+0
32,780000	3,789264E+0
32,786667	3,723790E+0
32,793333	3,675546E+0
32,800000	3,603179E+0
32,806667	3,561827E+0
32,813333	3,499799E+0
32,820000	3,444663E+0
32,826667	3,389526E+0
32,833333	3,330944E+0
32,840000	3,258578E+0
32,846667	3,175873E+0
32,853333	3,100061E+0
32,860000	3,013910E+0
32,866667	2,927760E+0
32,873333	2,841609E+0
32,880000	2,748567E+0
32,886667	2,672754E+0
32,893333	2,593496E+0
32,900000	2,514237E+0
32,906667	2,445317E+0
32,913333	2,372951E+0
32,920000	2,317814E+0
32,926667	2,231664E+0
32,933333	2,183420E+0
32,940000	2,128283E+0
32,946667	2,076593E+0
32,953333	2,000781E+0
32,960000	1,955982E+0
32,966667	1,897400E+0
32,973333	1,845710E+0
32,980000	1,797466E+0
32,986667	1,769897E+0
32,993333	1,756113E+0
33,000000	1,738883E+0
33,006667	1,738883E+0
33,013333	1,735437E+0
33,020000	1,731991E+0
33,026667	1,738883E+0
33,033333	1,769897E+0
33,040000	1,763005E+0
33,046667	1,790573E+0
33,053333	1,780235E+0
33,060000	1,821588E+0
33,066667	1,845710E+0
33,073333	1,876724E+0
33,080000	1,921522E+0
33,086667	2,004227E+0
33,093333	2,055917E+0
33,100000	2,117945E+0
33,106667	2,193758E+0
33,113333	2,262678E+0
33,120000	2,328152E+0
33,126667	2,407411E+0
33,133333	2,452209E+0
33,140000	2,545252E+0
33,146667	2,607280E+0
33,153333	2,679646E+0
33,160000	2,758905E+0
33,166667	2,831271E+0
33,173333	2,917422E+0
33,180000	3,007018E+0
33,186667	3,079385E+0
33,193333	3,165535E+0
33,200000	3,265470E+0
33,206667	3,344728E+0
33,213333	3,392972E+0
33,220000	3,461893E+0
33,226667	3,527367E+0
33,233333	3,589395E+0
33,240000	3,623856E+0
33,246667	3,675546E+0
33,253333	3,723790E+0
33,260000	3,758250E+0
33,266667	3,813387E+0
33,273333	3,854739E+0
33,280000	3,892645E+0
33,286667	3,930551E+0
33,293333	3,951227E+0
33,300000	3,975349E+0
33,306667	3,971903E+0
33,313333	3,971903E+0
33,320000	3,958119E+0
33,326667	3,937443E+0
33,333333	3,923659E+0
33,340000	3,892645E+0
33,346667	3,865077E+0
33,353333	3,834063E+0
33,360000	3,799602E+0
33,366667	3,778926E+0
33,373333	3,713452E+0
33,380000	3,675546E+0
33,386667	3,634194E+0
33,393333	3,568719E+0
33,400000	3,499799E+0
33,406667	3,423986E+0
33,413333	3,358512E+0
33,420000	3,258578E+0
33,426667	3,210333E+0
33,433333	3,106953E+0
33,440000	3,010464E+0
33,446667	2,941544E+0
33,453333	2,882961E+0
33,460000	2,803703E+0
33,466667	2,752013E+0
33,473333	2,658970E+0
33,480000	2,590050E+0
33,486667	2,497007E+0
33,493333	2,434979E+0
33,500000	2,341936E+0
33,506667	2,273016E+0
33,513333	2,179974E+0
33,520000	2,114499E+0
33,526667	2,066255E+0
33,533333	2,014565E+0
33,540000	1,952536E+0
33,546667	1,921522E+0
33,553333	1,890508E+0
33,560000	1,849156E+0
33,566667	1,818142E+0
33,573333	1,800912E+0
33,580000	1,773343E+0
33,586667	1,756113E+0
33,593333	1,725099E+0
33,600000	1,721653E+0
33,606667	1,735437E+0
33,613333	1,714761E+0
33,620000	1,742329E+0
33,626667	1,745775E+0
33,633333	1,780235E+0
33,640000	1,800912E+0
33,646667	1,842264E+0
33,653333	1,897400E+0
33,660000	1,945644E+0
33,666667	1,993889E+0
33,673333	2,042133E+0
33,680000	2,107607E+0
33,686667	2,155851E+0
33,693333	2,200650E+0
33,700000	2,262678E+0
33,706667	2,335044E+0
33,713333	2,400519E+0
33,720000	2,479777E+0
33,726667	2,552144E+0
33,733333	2,645186E+0
33,740000	2,731337E+0
33,746667	2,824379E+0
33,753333	2,903638E+0
33,760000	2,979450E+0
33,766667	3,051816E+0
33,773333	3,127629E+0
33,780000	3,210333E+0
33,786667	3,251685E+0
33,793333	3,324052E+0
33,800000	3,413648E+0
33,806667	3,455001E+0
33,813333	3,544597E+0
33,820000	3,616963E+0
33,826667	3,665208E+0
33,833333	3,734128E+0
33,840000	3,772034E+0
33,846667	3,806495E+0
33,853333	3,858185E+0
33,860000	3,899537E+0
33,866667	3,909875E+0
33,873333	3,933997E+0
33,880000	3,933997E+0
33,886667	3,927105E+0
33,893333	3,944335E+0
33,900000	3,944335E+0
33,906667	3,927105E+0
33,913333	3,940889E+0
33,920000	3,909875E+0
33,926667	3,892645E+0
33,933333	3,882307E+0
33,940000	3,834063E+0
33,946667	3,789264E+0
33,953333	3,758250E+0
33,960000	3,685884E+0
33,966667	3,627302E+0
33,973333	3,565273E+0
33,980000	3,489461E+0
33,986667	3,437771E+0
33,993333	3,372296E+0
34,000000	3,306822E+0
34,006667	3,231009E+0
34,013333	3,172427E+0
34,020000	3,096615E+0
34,026667	3,020802E+0
34,033333	2,938098E+0
34,040000	2,858839E+0
34,046667	2,762351E+0
34,053333	2,672754E+0
34,060000	2,600388E+0
34,066667	2,531468E+0
34,073333	2,424641E+0
34,080000	2,359167E+0
34,086667	2,300584E+0
34,093333	2,228218E+0
34,100000	2,176528E+0
34,106667	2,128283E+0
34,113333	2,073147E+0
34,120000	2,021457E+0
34,126667	1,966320E+0
34,133333	1,911184E+0
34,140000	1,873278E+0
34,146667	1,821588E+0
34,153333	1,780235E+0
34,160000	1,769897E+0
34,166667	1,742329E+0
34,173333	1,707869E+0
34,180000	1,725099E+0
34,186667	1,731991E+0
34,193333	1,735437E+0
34,200000	1,749221E+0
34,206667	1,766451E+0
34,213333	1,800912E+0
34,220000	1,807804E+0
34,226667	1,842264E+0
34,233333	1,866386E+0
34,240000	1,897400E+0
34,246667	1,931860E+0
34,253333	1,983551E+0
34,260000	2,055917E+0
34,266667	2,111053E+0
34,273333	2,173082E+0
34,280000	2,252340E+0
34,286667	2,317814E+0
34,293333	2,379843E+0
34,300000	2,483223E+0
34,306667	2,552144E+0
34,313333	2,617618E+0
34,320000	2,676200E+0
34,326667	2,772689E+0
34,333333	2,841609E+0
34,340000	2,900192E+0
34,346667	2,989788E+0
34,353333	3,058708E+0
34,360000	3,151751E+0
34,366667	3,231009E+0
34,373333	3,320606E+0
34,380000	3,392972E+0
34,386667	3,465339E+0
34,393333	3,544597E+0
34,400000	3,589395E+0
34,406667	3,654870E+0
34,413333	3,706560E+0
34,420000	3,727236E+0
34,426667	3,775480E+0
34,433333	3,827171E+0
34,440000	3,840955E+0
34,446667	3,868523E+0
34,453333	3,902983E+0
34,460000	3,940889E+0
34,466667	3,961565E+0
34,473333	3,965011E+0
34,480000	3,958119E+0
34,486667	3,971903E+0
34,493333	3,965011E+0
34,500000	3,933997E+0
34,506667	3,909875E+0
34,513333	3,854739E+0
34,520000	3,830617E+0
34,526667	3,789264E+0
34,533333	3,744466E+0
